book_id,num_reviews,avg_rating,title
1400063817,136,4.014925373134329,In the Company of the Courtesan: A Novel
1562791303,4,4.333333333333333,Pharmako/Gnosis
0072837306,3,3.3333333333333335,Fundamentals of Voice and Articulation (NAI)
B0007ARVE6,3,3.0,Witness to surrender
0763723088,5,3.4,100 Questions & Answers About Brain Tumors
0807602248,1,3.0,Antonio Gaudi (Masters of World Architecture)
B000BO5IS4,10,4.6,Political Thinking; the Perennial Questions
1931102511,4,5.0,The Adventures of Harry Nile: America's Greatest Radio Detective Mysteries
B0007BFNYA,1,5.0,"The 'Thirty Years War' and the conflict for European hegemony, 1600-1660 (Foundations of modern history)"
0130796697,10,2.3,Java 1.2 By Example (3rd Edition)
B000P3YJ9A,34,3.323529411764706,The End of the Age
0451179196,9,4.555555555555555,Where Blue Begins
0595192793,2,5.0,Inmate of the Room: (The Find)
B000MLGKDS,2,5.0,The Restructuring of Social and Political Theory
080740800X,2,5.0,Kohelet: A Modern Commentary on Ecclesiastes (Modern Commentary On)
0515124834,5,4.2,In the Midnight Hour
B00085P6XI,1,4.0,"Introduction to the study of minerals,"
0889711135,1,4.0,"Permugenesis (Natural History of Southwestern Ontario, Book III)"
B00085A9F8,1,3.0,"Public opinion and popular government, (American citizen series)"
0863778011,1,5.0,Anxiety (Clinical Psychology: A Modular Course)
0262032570,1,5.0,The Shape of Actions: What Humans and Machines Can Do
B000KRGDSG,1,5.0,Scarlet in Gaslight
1861006985,13,4.538461538461538,Professional Design Patterns in VB.NET: Building Adaptable Applications
1574863142,6,4.5,The Window: Inspired Ideas for Framing Your View (Leisure Arts #3422)
B000GG4LWG,22,4.2272727272727275,The Great Theft : Wrestling Islam from the Extremists
B000N720B2,26,3.1923076923076925,"Cisco Ccna Network Simulator (Ccna Self-study, 640-801)"
0736002391,38,4.7105263157894735,"Training for Speed, Agility, and Quickness"
1560535458,1,5.0,Student Guide to Primary Care: Making the Most of Your Early Clinical Experiences
B000NUO7E2,3,4.333333333333333,Don't Go Near the Water
088743293X,1,5.0,Seeds and Plants
B000OWKI8I,4,3.75,Cherokee Stranger
1590595629,29,3.5,"Building Online Communities With Drupal, phpBB, and WordPress"
074516210X,1,4.0,Postscripts (G K Hall Audio Books Series)
B000HTXAME,17,4.529411764705882,Do Black Patent Leather Shoes Really Reflect Up?
0465007821,11,3.8181818181818183,After Thought: The Computer Challenge To Human Intelligence
B0006SBTWE,1,5.0,Turkey River: Native American art of the Ohio country
B000P6L6RK,12,4.666666666666667,The Delta Star
0471575631,17,3.411764705882353,Rapid Math Tricks & Tips: 30 Days to Number Power
1881337057,7,5.0,The Man in the Crowd: The Uneasy Streets of Garry Winogrand
1572492171,1,2.0,Forget That You Have Been Hitler Soldiers : A Youth's Service to the Reich
0939049945,2,3.5,Understanding Equine Lameness (Horse Health Care Library)
B0006DJV3S,7,5.0,Status of Arkansas' elk herd
076361730X,7,4.285714285714286,Gentle Giant Octopus: Read and Wonder
037303721X,1,5.0,A Professional Marriage (9 To 5)
0968864503,5,3.8,Hope and Heroes: Portraits of Integrity
0889842078,7,4.428571428571429,Abby Malone
080782710X,7,4.857142857142857,American Heretic: Theodore Parker and Transcendentalism
158663481X,1,4.0,Old Testament (SparkNotes Literature Guide)
0738518751,1,5.0,Sturgeon Bay: Shipbuilding (Images of America: Wisconsin)
0789716704,2,5.0,Scott Mueller Library - Computer Dictionary
B000GRRX9S,10,4.4,City of Tiny Lights
B000Q55CBG,3,4.333333333333333,Reinhart In Love
0534557147,1,5.0,Becoming a Teacher in Texas: A Course of Study for the Professional Development ExCET
0415095417,3,3.6666666666666665,Russian Politics and Society
B0006BM3NU,3,3.6666666666666665,"\"Ten \"\"lost\"\" plays\""
0774032286,243,4.049382716049383,Romeo and Juliet
0534640745,8,3.5,Thomson Advantage Books: Cultural Anthropology: A Problem-Based Approach
0966531221,7,4.714285714285714,Strong Woman: Unshrouding the Secrets of the Soul
B000FQ4JVU,2,3.0,155 Legal Do's (and Don'ts) for the Small Business
B0006AQHTM,3,4.333333333333333,Great black Kanba
0520207963,1,5.0,Unpacking Culture: Art and Commodity in Colonial and Postcolonial Worlds
1886513945,1,5.0,Called Into Ministry: To Be A Good And Faithful Pastor: Reflections Of A Partnered Lesbian
1594676844,12,4.666666666666667,Matchstick
0801022851,10,5.0,Holiness to the Lord: A Guide to the Exposition of the Book of Leviticus
B000PAM07G,1,5.0,Beginning German
0595370969,3,2.3333333333333335,Living Inside His Closet
B000N65IS0,10,1.8,JOCK Of The BUSHVELD.
1565048040,17,4.529411764705882,Clan Novel: Setite
0130796670,52,4.230769230769231,"Graphic Java 2: Mastering the Jfc, By Geary, 3Rd Edition, Volume 2: Swing"
B0006OYQPA,1,4.0,Powering the midwest: Renewable electricity for the economy and the environment
159269019X,1,5.0,Even Wilder Times in God's Creation (Junglejam)
1584500603,2,4.5,Advanced Internet Programming
0515129798,15,3.8,Third Time Lucky
B0007J9BN6,1,5.0,Elements of the topology of plane sets of points
1931709696,7,3.857142857142857,From Scandal to Hope
1594930279,1,5.0,On The Wings Of Love
B0007AWUGU,2,2.5,The transit of Saturn
0595375855,1,5.0,Building Fences: A Novel
B000HGKNWC,4,4.25,The Balcony
B000MC4PKM,1,5.0,Internal Cleansing Is an OLD Movement
B0007F7D80,1,5.0,Peace of mind
B0007DSCMS,4,5.0,An Elementary Christian Metaphysics (Christian Culture and philosophy series)
0023098201,3,4.666666666666667,Parent/Child Relations
0935078746,3,4.666666666666667,The Art of Veterinary Practice Management
B000BK1SJG,6,4.666666666666667,Burma Rifles: A Story of Merrill's Marauders.
1420630180,2,3.5,Brain Games II
0743430409,1,5.0,Spirit of the Wolf (Charmed S.)
0310930928,30,4.7,"NIV Student Bible, Revised"
B0006WGF24,1,3.0,Laugh it up: Fun with cartoons
B000PKUF82,1,5.0,Superlative Horse
0683303554,3,4.333333333333333,ACSM's Guidelines for Exercise Testing and Prescription
B0007JVT68,11,4.636363636363637,How to have a green thumb without an aching back;: A new method of mulch gardening
0881257877,3,5.0,A Plain Pine Box: A Return to Simple Jewish Funerals and Eternal Traditions
0071388737,3,5.0,Short Cycle Selling: Beating Your Competitors in the Sales Race
B000NST36G,24,4.625,ABRAHAM LINCOLN AND THE SECOND AMERICAN REVOLUTION
B000GU2WZ0,10,3.7,The Man In The Maze
B0006C4M9M,2,4.5,From fetish to God in ancient Egypt
0750643420,1,4.0,Bretherick's Reactive Chemical Hazards Database - Version 3.0
0312265093,29,3.9310344827586206,Dr. Snake's Voodoo Spellbook
1558284699,4,3.75,Java Programming Basics
B000OXLZMU,15,4.066666666666666,The Devil's Larder
B000JD3G4A,5,5.0,Penthouse Adult Magazine: March 1988
476610644X,1,2.0,Classic Greeting Cards
B000DCNUS4,1,5.0,A Guide to English Literature
B000KBZR52,1,5.0,A Rogue By Compulsion
0936124210,2,4.5,Medieval English Ancestors of Certain Americans: Many of the English Ancestral Lines Prior to 1300 of Those Colonial Americans with Known Royal Ancest
0785105832,2,3.5,Stan Lee Presents Wolverine: Doombringer
0070591725,3,5.0,Structure and Properties of Engineering Alloys
999307442X,6,3.6666666666666665,Mormonism Shadow or Reality
0515140899,27,3.740740740740741,A Lady Raised High: A Novel of Anne Boleyn
0312226985,3,4.333333333333333,Why Peacekeeping Fails
0679451927,23,4.434782608695652,Emotional Resilience: Simple Truths for Dealing with the Unfinished Business of Your Past
0907871755,2,4.0,Memoirs of a Bengal cCvilian: THE LIVELY NARRATIVE OF A VICTORIAN DISTRICT OFFICER.
B0006BNVOK,2,5.0,Confessions of An Irish Rebel
0889626332,2,3.5,"Deathful Ridge, A: A Novel of Everest"
069710642X,1,4.0,Introduction To Sightsinging and Ear Training
0688162142,2,4.5,The Safe Nanny Handbook: Everything You Need To Know To Have Peace Of Mind While Your Child Is In Someone Else's Care
B000KO677Q,5,4.6,A Biblical Theology of Missions
B0006DIZMQ,1,3.0,"Evaluation of EPRI draft report NP-7065, review of NRC/INEL gate valve test program"
0965448800,1,5.0,Contentment is great gain: A missionary midwife in Sierra Leone
0618689540,4,5.0,Truly Winnie
B0007J9BT0,1,5.0,Sherston's progress
0486437930,1,5.0,Rhetoric (Dover Thrift Editions)
B0006S3W2E,12,4.181818181818182,The hockey sweater
0590685694,1,5.0,The Big Book of Thematic Plays (Grades 1-3)
B000INX6DC,5,3.8,Catriona
0066212405,1,4.0,The Dream Room
B000MUVCPK,13,3.8461538461538463,Teach Yourself Latin
0802005071,1,5.0,Russian Literature 1988-19 -OS
0198150121,7,3.5714285714285716,The Satyricon
8424133536,6,4.666666666666667,Sadako y las Mil Grullas de Papel / Sadako and the Thousand Paper Cranes (Spanish Edition)
0941936147,5,3.6,The Conversion and Seasoning of Wood: A Guide to Principles and Practice
0825455014,9,4.5,Touch and Feel Bible Stories
034532207X,5,3.2,Return to Oz: A Novel
B00005VQO4,160,4.493670886075949,The crystal cave
B0007ISK84,1,4.0,Doctor of Tanganyika
0820455121,1,5.0,"Opacity (Gender, Sexuality, and Culture, Vol. 2)"
B0007EYSTI,1,3.0,An introduction to dream interpretation: A lecture
B0006E4PHY,1,5.0,Mission: A novel
0312170408,6,4.5,Tales From The Crypt: The Official Archives Including the Complete History of EC Comics and the Hit Television Series
0689500106,1,5.0,A Book for Jodan
0618192433,7,3.857142857142857,Marketing
0791432726,3,4.0,Novalis: Philosophical Writings
B00087XSRW,1,5.0,Studies in the art of rat-catching
B000879664,4,4.0,The lure of the mask
B000IOF3WS,4,4.75,Deep in the Heart (Lone Star Legacy #1)
0195285077,20,3.75,The 1928 Book of Common Prayer
0823414221,5,4.4,Paperboy
0716715678,7,4.571428571428571,Vision: A Computational Investigation into the Human Representation and Processing of Visual Information
0916638480,5,4.8,Illusion Show: A Life in Magic
B000N77VV6,2,2.5,For the Defense
0972957006,9,4.555555555555555,The Perfect Season: How to Practice and Play Youth Baseball
B000J2L94K,24,4.291666666666667,Scars of Evolution
B000P0UBP4,7,4.0,What Is Death
B000NXFMI4,4,3.5,MARCUS AURELIUS
1585423637,9,3.2222222222222223,Vanilla: The Cultural History of the World's Favorite Flavor and Fragrance
B000K0513G,1,5.0,"A Father, a Son, and a Three-Mile Run"
0572015550,2,5.0,Applied Visualization: A Mind-body Programme
1594142831,1,5.0,Five Star Science Fiction/Fantasy - Witch Honour
B000H2M856,1,1.0,"Dear Daughter, About Your Baby : A Guide for the Mom-to-Be"
B0002KM4UM,69,4.720588235294118,501 French Verbs: Fully Conjugated in All the Tenses in a New Easy-To-Learn Format Alphabetically Arranged
B000NOHJNO,1,1.0,Selling Cranberry Juice Online Can Earn You Over $673 Per Month
1560976098,1,5.0,Housewives at Play: Original Recipe
0911760229,1,5.0,Narrow Gauge Portrait: South Pacific Coast
1550547046,2,3.5,Geology of British Columbia: A Journey Through Time
0399152628,10,4.3,Mystery of the Nile: The Epic Story of the First Descent of the World's Deadliest River
0030301610,1,2.0,Holt Science and Technology: Physical Science Study Guide
B000TZ4VJC,2,3.0,SBD Dauntless in detail & scale - D&S; Vol. 48
B000MUDRZ8,3,5.0,In Search of Madness: Schizophrenia and Neuroscience
B00087NU8Y,1,,"Loyola and the educational system of the Jesuits, (The Great educators)"
B000IOF3V4,7,3.857142857142857,Zen Soup (Arkana S.)
0966939204,1,5.0,Life After Layoff: Success Stories from the Silicon Valley
0932440657,8,5.0,The Tunnel: Selected Poems of Russell Edson
1556590482,4,4.75,"Collected Shorter Poems, 1946-1991"
B0007I8XBI,10,3.9,The town
0689848943,45,4.2727272727272725,A House for Hermit Crab (World of Eric Carle)
B000OTS7Z2,15,4.333333333333333,Tidewater
B000OVF582,1,4.0,Fountain
B0008BRVHG,3,3.6666666666666665,Dot and the kangaroo
0006473245,45,4.111111111111111,Sharpe's Battle (Richard Sharpe's Adventure Series #12)
0671781774,4,3.75,Passport to Danger (Nancy Drew & Hardy Boys Super Mysteries #19)
B000H72MFC,1,3.0,Mourning Becomes Electra
0764534807,3,4.333333333333333,Unix: Your visual blueprint to the universe of Unix
0848814975,19,4.333333333333333,Ages in Chaos
B000FQ4JKQ,30,4.206896551724138,Insurance For Dummies (For Dummies (Computer/Tech))
0373251777,1,5.0,Duskfire (Harlequin Temptation)
B0006AQHJM,2,5.0,Lost in the Horse Latitudes
B0007F4PJU,1,5.0,Bright skies
B000KL7UAW,1,5.0,"Beyond Survival, Building on the Hard Times--a POW's Inspiring Story"
B000OU33AK,6,4.0,The Perfect Seduction
B000H2M8FQ,13,4.6923076923076925,Tango Midnight
0451152700,1,4.0,Fear Itself (Signet)
B0006BYP9A,1,5.0,The complete works of Marcel Duchamp
0028628071,2,3.0,"Correction Officer, 12th Edition"
0517589656,8,5.0,The Tabasco Cookbook: 125 Years of America's Favorite Pepper Sauce
0708988059,1,5.0,Kelly Park (Charnwood Large Print Library Series)
1565048024,13,3.6923076923076925,Clan Novel: Tzimisce (Vampire: The Masquerade)
0877796033,6,4.166666666666667,The Merriam-Webster New Book of Word Histories
0899500412,1,5.0,King James Bible Translators
1891729101,1,5.0,The Spider # 39 : Reign of the Snake Men
0856675059,2,5.0,"Ports of the World : Prints from the National Maritime Museum, Greenwich c.1700-1870"
B000KIK9R6,4,4.666666666666667,PROVERBS.
0767406052,4,4.75,The Actor as Storyteller: An Introduction to Acting
2213004625,1,3.0,La Chute de Saigon: 30 avril 1975 (French Edition)
0698119134,11,3.909090909090909,The Devil and His Boy
0804737118,2,5.0,"Persons, Roles, and Minds: Identity in Peony Pavilion and Peach Blossom Fan"
0803725094,3,4.666666666666667,Aunt Claire's Yellow Beehive Hair
0340398795,3,4.0,Dying to Meet You
0872262170,1,5.0,The Giant Book of Scottish Short Stories
2831569303,4,4.25,Turkish (Berlitz Phrase Book & Dictionary: Arabic) (Turkish Edition)
B000FKPCL2,1,5.0,CliffsNotes on Cisnero's The House on Mango Street & Woman Hollering Creek and Other Stories (Frommer)
1400047838,41,4.1,"Fugitives and Refugees: A Walk in Portland, Oregon (Crown Journeys)"
0002155400,1004,4.457542457542457,Mere Christianity
0970124562,1,3.0,What To Do When You're Having a Baby (What to Do for Health Series)
080199313X,11,4.0,"Honda CRV and Odyssey, 1995-00 (Chilton's Total Car Care Repair Manuals)"
B0007H3DD2,1,5.0,Tips & tricks of fly fishing
B0006C4MII,2,4.5,Stop-action
B000MMG9NI,1,5.0,Lunar Society of Birmingham: A Social History of Provincial Science an
B00088HH1O,1,2.0,Sermons on several occasions
0849975115,10,4.3,I Believe In Jesus: Leading Your Child To Christ
1551668599,10,4.2,Trust Me Once
B000FTBPH8,24,3.5,Dr. Atkins' Quick & Easy New Diet Cookbook : Companion to Dr. Atkins' New Diet Revolution
0306461730,1,5.0,"Science, Technology, and Society: Education A Sourcebook on Research and Practice (Innovations in Science Education and Technology)"
1576463362,21,4.190476190476191,Lady Susan
0385281528,2,3.0,Children of the Revolution
9057024217,3,4.0,Endangered Relations
B00005WM4D,1,3.0,Philosophical aspects of modern science
B000GUDHGS,1,4.0,Future Indefinite
B000PIBVSW,2,5.0,Growltiger's Last Stand and Other Poems
0972898409,1,5.0,Midnight in the Guest Room
0882705849,6,4.333333333333333,Who Said Women Can't Teach?
0757521509,2,5.0,Practical Strategy: Aligning Business and Information Technology
0805780637,2,4.0,"Cry, the Beloved Country: A Novel of South Africa: (A Study) (Twayne's Masterwork Studies) (No 69)"
0972401504,2,5.0,"Only Paper, Merely Words"
B0006BMZG0,8,4.714285714285714,"The days of Henry Thoreau,"
B000PXENNM,4,4.666666666666667,Case of the Lonely Heiress
0819216682,1,5.0,America in Search of Its Soul
0835240002,1,5.0,Annual Register of Grant Support 1999: A Directory of Funding Sources
B000HFL5DO,198,2.923469387755102,Easy Prey
0757300979,24,4.0,Faces of Hope: Babies Born on 9/11
B0000CLBTE,6,3.5,A Dynasty of Western Outlaws
0764551418,9,4.888888888888889,Household Hints for Dummies
0883445778,10,4.3,On Job: God-Talk and the Suffering of the Innocent
B00088CI8Q,3,3.6666666666666665,Great astronomers
0821771485,6,3.3333333333333335,Simply Irresistible
0941478785,1,5.0,"Lead, Kindly Light (Living Library)"
B000GQ02SS,11,3.1,DEATH BY RHUBARB
0679766529,24,4.458333333333333,Edwin Mullhouse: The Life and Death of an American Writer 1943-1954 by Jeffrey Cartwright
B0008BB6UE,7,4.142857142857143,The functions of the executive
B0006E9OIO,1,4.0,And part of which I was: Recollections of a research engineer
0486275787,1,4.0,Horses Charted Designs (Dover Needlework)
0028974093,23,4.739130434782608,Stedman's Medical Dictionary
B0007HS698,9,4.444444444444445,The mousetrap
0321136225,5,4.0,From Java to C#: A Developer's Guide
0786282029,260,3.607142857142857,S Is For Silence
0764116339,1,5.0,Quick Help with Troublesome Words and Phrases
0679875972,90,4.6477272727272725,My Many Colored Days
B000JWI2LS,1,5.0,Gay A Shetland Sheepdog
0195777271,22,2.772727272727273,The Betrayal of East Pakistan
1929733135,1,5.0,God's not so Odd Couple
156053608X,40,4.525,"USMLE Step 2 Secrets, 2e"
0094744904,3,4.0,Early Celtic Christianity (Celtic Interest)
B000886WOM,1,5.0,Silverado Squatters
1587612186,3,4.666666666666667,Walking Through Walls: Practical Spirituality for an Impractical World
B000OUBWOE,1,3.0,TAKE CARE OF MY GIRL
B000OTN856,2,3.0,The History of Sweden
B000HWYUZM,1,5.0,Scarlet Thirst (Red Hot Diva)
1884511236,8,3.625,Patchwork Girl
0819839728,5,5.0,Journeys with Mary: Apparitions of Mary (Encounter the Saints)
B0006CJA12,2,4.5,Too many lollipops
B000MU4YAK,2,3.0,National Treasure: The History of Trans Canada Airlines
0963409212,4,5.0,Tough Customers : True Adventures of Game Wardens and the Outlaws They Pursue
B000KOZSOE,11,4.636363636363637,Don't Eat Your Heart Out Cookbook
0415316227,2,1.0,Colluquial Bulgarian: The Complete Course for Beginners (Colloquial Series)
0973456000,5,5.0,Briefcase Moms: 10 Proven Practices to Balance Working Mothers' Lives
B000K6MMVE,3,3.0,The Freaks of Mayfair
1565048083,9,4.444444444444445,Clan Novel: Ravnos (Vampire: The Masquerade)
B0006DI3V4,2,5.0,The crucial nature of values and attitudes in judical decision-making: Curriculum guide
B0006AQHMY,1,5.0,"The ruin of a Christian,"
B000N66EGK,8,5.0,The Ocean of Theosophy
B000NTNM30,2,3.5,King Midas;: A romance
0759677239,6,4.833333333333333,The Bridge Club
0194219410,1,5.0,Storylines Pb
1886110824,2,4.0,Nolan Ryan: The Road to Cooperstown
0683302981,1,5.0,"Board Simulator Series: Body Systems Review I: Hematopoietic/Lymphoreticular, Respiratory, Cardiovascular"
0919415032,1,4.0,A Yiddish Dictionary in Transliteration
0786663685,2,4.0,Mel Bay C Harmonica Blues Play-Along Trax Booklet/2-CD Set
0761991123,1,4.0,"Mapping Social Networks, Spatial Data, and Hidden Populations (Ethnographer's Toolkit)"
0737303212,6,4.5,The Scoliosis Sourcebook
B00005VQTW,7,3.7142857142857144,The culture of desire : paradox and perversity in gay lives today
1886094691,7,4.571428571428571,Blackjack Bluebook: The Right Stuff for the Serious Player
0971335702,9,4.444444444444445,Going Vegan!
1577490851,26,4.44,Help Me Say Goodbye: Activities for Helping Kids Cope When a Special Person Dies
B0006DE07U,1,4.0,"Ships & seamen,: From the Vikings to the present day: a history in text and pictures"
B000NSBB9S,4,3.75,Vice versa; bisexuality and the eroticism of everyday life.
B000GX1938,1,4.0,Somewhere in Time
B000GP4G3Q,1,5.0,Fundamentals of Freshman Mathematics
0486254860,4,5.0,German Requiem in Full Score
0029618606,1,5.0,German (Berlitz Think and Talk Series) (German Edition)
1556591098,4,4.5,"Scrambled Eggs & Whiskey: Poems, 1991-1995"
B00085QY84,5,5.0,The Commodore's story
0877880212,3,5.0,The Angles of Light: New and Selected Poems
1841880051,1,5.0,The Mountains Of Rasselas: An Ethiopian Adventure
B000N74O1G,10,4.3,Watchers: the Coming of the King
B000O291OK,2,4.5,A History of the Jewish People in The Time of Jesus Christ
B000729COQ,1,5.0,Classic Popeye Comic: Communications and Media Careers
1883923158,5,4.4,Male Bonding (Fotofactory Anthology Series Book 1)
0809138514,3,5.0,Spirituality of the Handmaid: A Model for Contemporary Seekers
B000FE53C6,2,5.0,Physical Chemistry Of Metals
B000N67AHW,13,4.615384615384615,Mountain Bike Maintenance (Falcon Guide)
B000OUINOG,43,4.232558139534884,Cat on a Hot Tin Roof
1886442096,5,4.8,"It's a War, Stupid!"
0811210944,1,5.0,Coming to Jakarta: A Poem About Terror
B0006VUY4A,2,4.5,"Lucy: The bittersweet life of Lucille Ball,"
B000N76ZNQ,1,4.0,Smart Leadership: Insights for Ceos
B000FUO0JM,22,4.619047619047619,Perilous Times: Free Speech in Wartime from The Sedition Act of 1798 to The War on Terrorism
0195170105,3,4.333333333333333,Engaging Music: Essays in Music Analysis
0028622510,4,5.0,Israel : Past and Present
0850913780,1,5.0,The Ford Falcon Story: An Illustrated History
0425190102,28,3.142857142857143,Hot Pink
B0006D57L8,1,4.0,Law race and social theory
1886094640,4,3.5,How to Value Players for Rotisserie Baseball
1566564034,11,3.1818181818181817,A Traveller's History of China
1586850563,11,4.0,Camps and Cottages: A Stylish Blend of Old and New
B000FNWRW6,1,3.0,Physician-Assisted Suicide: What are the Issues? (Philosophy and Medicine)
B000IU60YW,1,5.0,Volume 1 Unique All-Organ Solos by DAVID COLEMAN
0007103328,2,5.0,Astrology: Thorsons First Directions
0897222814,1,4.0,Hacksilber to Coinage: New Insights into the Monetary History of the Near East and Greece (Numismatic Studies (ANSNS))
0880481714,3,5.0,"Psychoneuroimmunology: Stress, Mental Disorders and Health (Progress in Psychiatry)"
0194230570,3,3.6666666666666665,Dubious Legacy (Oxford Bookworms 4) (French Edition)
1853914363,1,5.0,People with a Passion: Sara Buenfeld's Home from Work Suppers (People with a Passion)
0763612448,1,3.0,Beeper's Friends: Brand New Readers
